customer_id,customer_name,email,signup_date,acquisition_channel,country
377,Cheryl Campbell,perezandrea@example.com,2024-05-15,referral,Papua New Guinea
378,Laura Morton,millerkaren@example.com,2024-12-23,paid_search,Bulgaria
379,Kaitlyn Allen,blackburnheather@example.com,2024-03-11,referral,Cayman Islands
380,Ronald Richardson,kathleenfrye@example.org,2024-09-07,paid_search,Bosnia and Herzegovina
381,Ryan Rowe,jacob17@example.com,2025-01-13,paid_search,Korea
382,Martha Chapman,robertcharles@example.org,2024-10-18,social,United States Minor Outlying Islands
383,Christopher Turner,plee@example.net,2024-06-10,social,Indonesia
384,Sarah Gibbs,shane34@example.org,2025-03-24,referral,United Arab Emirates
385,Hayden Maldonado,amberclark@example.com,2025-07-10,social,Saint Kitts and Nevis
386,Tonya Lane,jaredvaughan@example.com,2025-12-21,referral,Guadeloupe
387,Marcus Marshall,jennifer18@example.com,2024-11-05,paid_search,Belize
388,Regina Martin,nreyes@example.com,2025-09-18,paid_search,New Caledonia
389,Justin Marshall,greenwendy@example.com,2025-10-31,social,Saint Kitts and Nevis
390,Troy Roberts,donna63@example.com,2025-06-25,referral,Albania
391,Monique Davis,tbaker@example.net,2024-01-09,direct,Cook Islands
392,Eric Hayes,sandra89@example.org,2025-11-14,organic,Bahamas
393,Nicole Rodriguez,james72@example.net,2025-07-21,organic,Micronesia
394,Douglas Robinson,norma20@example.net,2024-11-02,,Grenada
395,Elizabeth Jarvis,jacksonjason@example.org,2025-11-10,organic,Samoa
396,Michael Alvarez,christyrobinson@example.com,2024-04-16,direct,Swaziland
397,Janet Robinson,cwarren@example.net,2024-05-17,referral,Niger
398,Peter White,salinasjustin@example.com,2024-09-27,organic,Grenada
399,Lauren Mccoy,hughesbrittany@example.com,2024-04-28,social,Jamaica
400,Brenda Tran,jose79@example.org,2024-04-19,social,Guinea
401,Amanda Palmer,andersonstacey@example.net,2025-07-20,paid_search,Montenegro
402,David Olson,samantha41@example.org,2024-06-08,direct,Algeria
403,Stephanie Bradley,robertsonsydney@example.com,2024-10-05,email,Moldova
404,Thomas Nash,katierosario@example.com,2024-10-15,referral,Afghanistan
405,Mikayla Morgan,valerie72@example.com,2025-09-11,organic,Malawi
406,Ryan Smith,caineric@example.net,2024-08-03,referral,Lesotho
407,Melissa Hernandez,lisaholden@example.org,2024-12-17,organic,Holy See (Vatican City State)
408,Brandon Davis,nguyensavannah@example.net,2024-07-27,paid_search,Guinea-Bissau
409,Paul Cole,codywilliams@example.com,2025-12-04,,Mayotte
410,Kelsey Ramos,dspencer@example.com,2025-10-11,paid_search,Honduras
411,Stephanie Johnson,mwolf@example.com,2024-09-27,organic,Monaco
412,Mrs. Kimberly Campbell,walshsara@example.net,2025-06-01,direct,Norway
413,Marilyn Gomez,gregory93@example.com,2025-05-15,direct,Tuvalu
414,Christopher Flores,currykristy@example.com,2024-09-14,email,Philippines
415,Melanie Johnson,vgarcia@example.net,2024-02-22,social,French Polynesia
416,David Graham,harmonnatalie@example.com,2024-04-04,organic,Djibouti
417,Deborah Monroe,andreakennedy@example.net,2025-10-11,paid_search,France
418,Alexandra Aguilar,aaron94@example.org,2025-03-09,organic,Montenegro
419,Eric Clark,zmccormick@example.net,2024-10-10,social,Jordan
420,Susan Bowers,smithbrandi@example.org,2024-02-15,social,Ethiopia
421,Robert Wilkerson,scottdebra@example.net,2024-01-04,social,Isle of Man
422,Joseph Harper,natkinson@example.com,2024-12-07,social,Romania
423,Raymond Holmes,gmiller@example.org,2024-05-13,paid_search,Lebanon
424,Sarah Bush,hendersontara@example.org,2025-10-14,organic,Moldova
425,John Conner,wendy09@example.net,2024-09-25,paid_search,Botswana
426,Jacqueline Oliver,mathewperkins@example.org,2024-06-14,email,Hungary
427,Amanda Merritt,tcraig@example.com,2025-03-28,organic,Saint Martin
428,Benjamin Smith,ernestmcdaniel@example.net,2025-07-18,referral,Serbia
429,Tracy Evans,kenneth12@example.net,2025-12-23,organic,Ecuador
430,Brian Smith,kimberlylyons@example.net,2025-03-13,paid_search,Cuba
431,Danielle Murphy,david33@example.net,2025-07-28,paid_search,Zimbabwe
432,Krystal Norman,shortmorgan@example.com,2024-01-10,social,Guinea-Bissau
433,Casey Curry,smithmichael@example.net,2024-04-24,social,Papua New Guinea
434,Tammy Clark,michael81@example.org,2024-03-18,paid_search,Panama
435,Larry Velasquez,natalierice@example.net,2025-12-08,paid_search,Svalbard & Jan Mayen Islands
436,Jose Johnson,reyesjoshua@example.net,2024-06-01,social,Guinea-Bissau
437,Charles Brown,vfaulkner@example.net,2025-07-12,paid_search,Lebanon
438,Karla Adams,denisekennedy@example.org,2024-02-06,referral,Norfolk Island
439,Thomas Li,thompsonjason@example.net,2025-01-13,social,Paraguay
440,Erika Davis,gordonjennifer@example.net,2025-08-19,paid_search,Sudan
441,Amanda Benjamin,danielle05@example.com,2025-07-19,paid_search,Uzbekistan
442,Christine Smith,dbarnes@example.com,2024-05-31,direct,Burundi
443,Jennifer Miller,scarroll@example.org,2025-03-16,organic,Cyprus
444,Matthew Schroeder,deborahwright@example.org,2024-05-10,organic,Liechtenstein
445,Jose Jones,robert50@example.org,2024-02-12,referral,Burkina Faso
446,Patrick Anderson,brandonfrancis@example.com,2024-11-11,direct,Western Sahara
447,Tyler Combs,medinalisa@example.org,2025-01-08,direct,Sao Tome and Principe
448,Dylan Smith,fishercassidy@example.com,2024-02-10,social,Namibia
449,Michael Morgan,jamesbruce@example.org,2025-01-01,organic,Puerto Rico
450,Mr. Zachary Long,melissa98@example.net,2024-08-03,paid_search,Ecuador
451,Brandon Sheppard,charlenemoreno@example.net,2025-11-29,social,Saint Kitts and Nevis
452,Dale Grimes MD,erica84@example.net,2024-09-12,email,Pakistan
453,Sandra Newman,baileycrystal@example.org,2025-11-13,organic,Saudi Arabia
454,Matthew Scott,joseriddle@example.org,2024-04-15,direct,Saudi Arabia
455,David Jackson MD,jasonmarquez@example.com,2024-12-28,paid_search,Slovenia
456,Michelle Watson,caseyburnett@example.com,2025-07-27,organic,Hungary
457,Ms. Diana Caldwell,edwardssusan@example.net,2025-02-20,paid_search,Tunisia
458,Frank Taylor,ericapetty@example.com,2025-09-27,organic,Kenya
459,Jamie Garza,robert96@example.org,2024-06-07,paid_search,Reunion
460,Amanda Wolf,jennifermiller@example.net,2024-08-30,paid_search,Uganda
461,Alan Hartman,bellerin@example.org,2024-06-15,paid_search,Netherlands
462,Karen Middleton,hannahfernandez@example.org,2024-06-30,social,Estonia
463,Ryan Oneal,martinharry@example.org,2025-02-26,social,British Virgin Islands
464,Benjamin Jones,brandon16@example.org,2024-01-26,email,Equatorial Guinea
465,Debra Arellano,elliottkristopher@example.net,2024-07-02,direct,Albania
466,Sabrina Young,natashastone@example.net,2024-12-06,organic,Holy See (Vatican City State)
467,Anna Avila,shelly74@example.net,2025-02-25,paid_search,Vanuatu
468,Seth Evans,kimberly87@example.com,2025-11-16,referral,Saint Lucia
469,Chad Moreno,spearscatherine@example.org,2024-09-11,paid_search,El Salvador
470,Chase Frazier,hallrandy@example.org,2024-09-30,direct,Azerbaijan
471,Jennifer Lopez,bergkyle@example.net,2024-06-12,paid_search,Bahrain
472,Ricardo Wright III,john59@example.net,2025-12-19,direct,Burkina Faso
473,Alexandra Hudson,lkelley@example.net,2024-04-20,,French Polynesia
474,Monica Ortiz,torresamanda@example.net,2025-01-26,referral,Lesotho
475,Crystal Dudley,christopher43@example.com,2024-02-09,email,Mayotte
476,Robert Weber,freemancaroline@example.net,2025-04-26,direct,Cameroon
477,Crystal Thompson,derrick69@example.net,2024-08-15,paid_search,Reunion
478,Alicia Zavala,smoore@example.org,2024-07-23,email,Grenada
479,Tonya Russell,jacob04@example.com,2025-04-16,direct,Christmas Island
480,Kevin Sharp,ronaldtucker@example.com,2024-12-24,email,Liechtenstein
481,Frances Harvey,jwilkerson@example.com,2024-11-08,social,Cocos (Keeling) Islands
482,James Clark,katrina43@example.net,2024-08-21,social,British Virgin Islands
483,Nicole Brooks,cdawson@example.org,2024-08-16,organic,Norfolk Island
484,Jesus Kirk,ycombs@example.org,2024-01-25,social,Isle of Man
485,William Watson,daisybenitez@example.net,2025-11-06,email,Congo
486,Dustin Roberts,carrie55@example.net,2024-07-16,direct,Costa Rica
487,Kathleen Serrano,jasmine77@example.net,2025-02-12,paid_search,Montenegro
488,Latoya Anderson,carmen46@example.com,2024-12-02,paid_search,Kenya
489,Jonathan Schmidt,jeffreybrown@example.org,2024-10-12,direct,Malawi
490,Jacob Vasquez,smithtyler@example.com,2024-03-12,referral,Montserrat
491,Dawn Noble,tyoung@example.org,2024-10-12,organic,Guernsey
492,David Robinson,kbowman@example.net,2024-12-25,social,Bangladesh
493,Ms. Jessica Dean MD,paula40@example.org,2025-10-18,paid_search,Bangladesh
494,Charles Hodges,jonesjames@example.com,2025-06-05,paid_search,Christmas Island
495,Heather Fitzgerald,rparker@example.net,2025-02-13,organic,Iraq
496,Bradley Norman,gordonmeyers@example.net,2025-11-26,organic,Taiwan
497,Tracey Smith,adam11@example.net,2025-07-03,email,Puerto Rico
498,Scott Smith,epace@example.com,2024-12-05,paid_search,Lebanon
499,Cathy Smith,alexis31@example.com,2024-01-29,direct,Belgium
500,Evan Chen,wjefferson@example.net,2024-04-28,direct,Ukraine
501,David Reeves,pcurry@example.org,2024-09-24,social,Bosnia and Herzegovina
502,Travis Williams,gonzalezdanielle@example.net,2024-07-01,email,Bolivia
503,James Sanchez,ipalmer@example.org,2025-08-17,organic,Bhutan
504,Ian Hogan,james91@example.com,2024-09-28,referral,Tunisia
505,Brooke Pena,paul78@example.org,2024-02-09,social,Svalbard & Jan Mayen Islands
506,Daniel Green,rachel56@example.com,2024-04-21,paid_search,Solomon Islands
507,Justin Carey,ejones@example.org,2025-09-02,direct,Saint Barthelemy
508,James Cannon,schneidergregory@example.com,2025-03-20,referral,Kenya
509,Kenneth Robinson,timothygarcia@example.org,2024-12-19,direct,China
510,Michelle Leach,millerhunter@example.org,2024-11-17,social,Luxembourg
511,Michael Mills,grimesmichael@example.net,2025-03-22,social,Bouvet Island (Bouvetoya)
512,Stacey Brown,dawnblack@example.org,2025-09-12,organic,New Zealand
513,Deborah Wells,acampbell@example.org,2025-06-07,direct,Tunisia
514,Richard Stewart,georgesmith@example.net,2024-04-28,referral,Kiribati
515,Justin Fleming,wallacesarah@example.com,2025-01-29,paid_search,Italy
516,Megan Andrews,robertwalker@example.com,2025-08-13,paid_search,Saint Kitts and Nevis
517,Bob Marquez,ginadominguez@example.net,2024-07-13,organic,Uruguay
518,Jason Walsh,efreeman@example.com,2024-09-17,referral,Greece
519,Susan Brown,bookerjohn@example.com,2024-02-15,direct,Uganda
520,Brian Miller,christopher87@example.org,2025-12-26,paid_search,Russian Federation
521,Zachary Mosley,bthompson@example.org,2025-03-22,email,South Africa
522,Sarah Hunter,qkline@example.org,2024-01-02,organic,Yemen
523,Raymond Gibson,gcastillo@example.com,2025-06-16,direct,Hong Kong
524,Glenn Washington,kayla71@example.com,2025-07-05,referral,Norfolk Island
525,William Potts,parkerjim@example.org,2025-12-04,referral,Guyana
526,Shelley Flores,khanrachel@example.com,2025-11-17,organic,Western Sahara
527,Arthur Lopez,sperry@example.net,2024-07-20,organic,Mauritius
528,Dustin Hernandez,troyedwards@example.com,2025-01-07,paid_search,Australia
529,Diamond Dominguez,jamesgeorge@example.org,2025-03-17,paid_search,Palau
530,Robert Baker,paul54@example.org,2024-03-12,referral,Honduras
531,Michael Moreno,johnsonautumn@example.net,2025-11-11,referral,Cuba
532,Victor Diaz,dturner@example.net,2024-12-04,direct,Wallis and Futuna
533,Richard Small,xrose@example.net,2025-09-30,direct,Tonga
534,Carl Mendez,kingelizabeth@example.net,2024-11-17,email,Egypt
535,Paul Jones,villanuevatyler@example.org,2025-11-10,social,French Southern Territories
536,Denise Hudson,stephaniekerr@example.org,2024-05-07,direct,Tuvalu
537,Amanda Hicks DDS,jasminebailey@example.net,2024-11-03,referral,United Arab Emirates
538,Brenda Burton,darleneroberts@example.org,2025-06-03,paid_search,Italy
539,Bradley Chavez,jasminepayne@example.org,2024-11-12,organic,Sao Tome and Principe
540,Robert Farmer,colemaneric@example.com,2025-11-13,paid_search,Benin
541,Steven Lee,maryrodriguez@example.net,2025-02-22,direct,French Southern Territories
542,Christina Klein,margaretbush@example.com,2024-11-30,social,Bahamas
543,Jennifer Blake,mbaldwin@example.net,2025-02-16,paid_search,Peru
544,David Cunningham,gillkimberly@example.com,2025-12-14,social,Madagascar
545,Cindy Hall,nicholskimberly@example.net,2024-10-29,social,Luxembourg
546,Carrie Norris,ymartinez@example.com,2025-07-21,organic,Ireland
547,Heather English,leerobin@example.net,2024-05-10,paid_search,Samoa
548,Caleb Johnston,walkertodd@example.com,2024-07-15,social,Slovakia (Slovak Republic)
549,Logan Bautista,williamstheresa@example.org,2025-03-06,email,Tanzania
550,Roy Rodriguez,sharonbennett@example.net,2025-11-11,social,Niue
551,Allison King,brian27@example.com,2025-01-23,email,Holy See (Vatican City State)
552,Randy Green,hjohnson@example.net,2025-11-24,referral,Denmark
553,Mark Martinez,cynthia95@example.net,2024-06-27,email,Peru
554,Jessica Delgado,teresabarnett@example.net,2025-09-22,email,Cambodia
555,William Moreno,evelyn15@example.com,2025-08-05,referral,Pitcairn Islands
556,Maria Robinson,jakemartin@example.com,2024-11-04,organic,Bahamas
557,Jon Macdonald,kristinacox@example.org,2025-02-19,paid_search,Palau
558,Lori Schultz,iharris@example.net,2025-07-15,paid_search,Ghana
559,Guy Gonzalez,zmedina@example.net,2024-01-01,social,Angola
560,Linda Yang,wendycombs@example.com,2024-11-07,social,Liberia
561,Andrew Spencer,andrewjames@example.org,2024-10-20,social,Heard Island and McDonald Islands
562,Mary Carlson,katherineprice@example.org,2024-08-03,paid_search,Barbados
563,Holly Franklin,johnboyd@example.net,2025-03-16,paid_search,Azerbaijan
564,Jason Hurley,marcus70@example.net,2025-08-16,paid_search,Burkina Faso
565,Christine Allen,floresrachel@example.org,2025-09-13,organic,Turkey
566,Robert Beltran,edward00@example.net,2025-11-01,email,Azerbaijan
567,Jessica Carroll,samuelsmith@example.net,2024-11-25,organic,Indonesia
568,Renee Dean,michaelpena@example.com,2025-04-21,organic,Philippines
569,Diana Collier,brennanmanuel@example.com,2025-03-28,direct,Madagascar
570,Natalie Weber,wilsonangela@example.com,2025-03-28,organic,Comoros
571,Ashley Cummings,gonzalezteresa@example.net,2025-11-22,email,Israel
572,Keith Chavez,kelli77@example.com,2024-08-06,social,Iran
573,Colin Randolph,canderson@example.net,2025-06-07,organic,Azerbaijan
574,Samuel Mendoza,andersondanny@example.com,2025-04-29,social,Comoros
575,Margaret Savage,vhughes@example.org,2024-06-22,referral,Barbados
576,Lynn Reeves,david02@example.com,2025-11-05,direct,Vanuatu
577,Dominique Cooper,eric58@example.net,2024-03-27,paid_search,Oman
578,Theresa Carroll,hhurley@example.org,2024-10-17,direct,Cocos (Keeling) Islands
579,Spencer Zamora,cbailey@example.org,2025-06-11,organic,Oman
580,Tonya Baker,james79@example.com,2025-11-10,paid_search,Anguilla
581,Darlene Lopez,hudsonamanda@example.com,2025-10-10,organic,Cayman Islands
582,Angela Dennis,jimenezjacob@example.net,2025-09-26,direct,Niger
583,Diane Strickland,taylorjean@example.net,2024-12-09,organic,Seychelles
584,Joanne Aguilar,nancyshaw@example.com,2024-04-05,organic,Botswana
585,Kristen Miller,patrick61@example.org,2024-08-28,social,Belgium
586,Heidi Arias DDS,kerickson@example.com,2025-11-19,paid_search,Malta
587,Joseph Cox,ltucker@example.org,2024-11-13,paid_search,Denmark
588,Patrick Todd,martinezjoshua@example.com,2024-08-18,paid_search,Poland
589,Patricia Johnson,kim17@example.net,2024-07-22,paid_search,Togo
590,Trevor Stafford,leonard28@example.com,2024-05-30,paid_search,Uzbekistan
591,Brandi Brooks,bsexton@example.net,2024-01-26,paid_search,Cuba
592,Kelly Salas,rchoi@example.org,2024-02-17,social,Saint Vincent and the Grenadines
593,Kevin Shepherd,qle@example.net,2024-09-07,paid_search,Zimbabwe
594,Stephanie Schultz,allisonphillips@example.org,2025-05-01,organic,Bouvet Island (Bouvetoya)
595,Maria Johnson,ymcclain@example.org,2025-09-17,referral,Georgia
596,Amy French,kristingordon@example.org,2024-03-15,organic,Tunisia
597,Melissa Mcintyre,christinawallace@example.org,2025-04-11,social,Netherlands Antilles
598,Dylan Wilson,veronicabrown@example.net,2025-02-28,paid_search,Ukraine
599,Stacy Campbell,nataliefleming@example.org,2025-10-06,paid_search,Panama
600,Kristen Hubbard,cynthia34@example.org,2025-08-12,paid_search,Greenland
601,Valerie Wilson,timothy16@example.org,2024-07-18,paid_search,Australia
602,Mary Scott,mgonzales@example.com,2025-12-14,paid_search,Romania
603,William Rodriguez DDS,robertsonstephanie@example.net,2025-01-28,paid_search,Ireland
604,Glen Cooke,mooremark@example.org,2025-05-21,paid_search,Fiji
605,Matthew Ramirez,hallbrian@example.net,2025-02-13,paid_search,Albania
606,Jennifer Evans,alane@example.net,2024-09-06,organic,Angola
607,Daniel Meyers,tiffany02@example.net,2024-05-31,paid_search,Gabon
608,Cameron Thomas,davisapril@example.org,2025-11-02,organic,China
609,Garrett Fisher,hamptoncarlos@example.com,2025-12-05,email,Russian Federation
610,Audrey Hudson,owensmaria@example.com,2024-01-06,social,Morocco
611,Maria Whitaker,aliciaburns@example.com,2024-04-19,paid_search,Brunei Darussalam
612,Yolanda Munoz,robin25@example.net,2025-03-11,social,Equatorial Guinea
613,Sharon Morse,crosbyjohn@example.org,2024-08-12,social,Liberia
614,Alejandro Murray MD,fgutierrez@example.org,2024-06-29,paid_search,Morocco
615,Ricardo Carrillo,perryjared@example.org,2025-12-13,referral,Solomon Islands
616,Mark Stephens,jenniferrosales@example.org,2025-06-14,direct,Isle of Man
617,Mitchell Carroll,scottjohnson@example.net,2025-04-20,paid_search,Norfolk Island
618,Brian Howard,charles93@example.org,2024-02-21,paid_search,China
619,Virginia Lin,kimberly90@example.net,2025-07-24,referral,Luxembourg
620,Robert Vasquez,reedmichelle@example.org,2024-09-12,social,Tuvalu
621,Arthur Greene Jr.,kkeith@example.net,2024-05-04,paid_search,Brunei Darussalam
622,Suzanne Scott,brian20@example.com,2025-04-12,paid_search,Moldova
623,Michael Gentry,jwillis@example.org,2024-05-16,organic,Haiti
